timestamp,source,book,sport,game_date,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_kansas_utrgv,Feb 15,,Kansas,UTRGV,-166.0,92.0,8.0,74.0,26.0,14.5,56.0,44.0,97.0,3.0,,,,,18.0,41.0,True,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_usc_upstate_south_alabama,Feb 15,,USC Upstate,South Alabama,-105.0,24.0,76.0,35.0,65.0,14.5,38.0,62.0,96.0,4.0,,,,,11.0,58.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_kent_state_southeastern_louisiana,Feb 15,,Kent State,Southeastern Louisiana,140.0,28.0,72.0,39.0,61.0,14.5,28.0,72.0,39.0,61.0,,,,,11.0,11.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_missouri_state_louisianalafayette,Feb 15,,Missouri State,Louisiana-Lafayette,105.0,29.0,71.0,11.0,89.0,13.5,43.0,57.0,19.0,81.0,,,,,18.0,24.0,True,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_stanford_oregon_state,Feb 15,,Stanford,Oregon State,154.0,7.0,93.0,6.0,94.0,14.5,27.0,73.0,82.0,18.0,,,,,1.0,55.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_northwestern_rice,Feb 15,,Northwestern,Rice,145.0,12.0,88.0,71.0,29.0,14.5,25.0,75.0,46.0,54.0,,,,,59.0,21.0,True,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_nevada_ole_miss,Feb 15,,Nevada,Ole Miss,450.0,1.0,99.0,4.0,96.0,15.5,31.0,69.0,73.0,27.0,,,,,3.0,42.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_iowa_northeastern,Feb 15,,Iowa,Northeastern,-115.0,70.0,30.0,69.0,31.0,13.5,31.0,69.0,14.0,86.0,,,,,1.0,17.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_california_santa_clara,Feb 15,,California,Santa Clara,-238.0,92.0,8.0,13.0,87.0,14.5,41.0,59.0,15.0,85.0,,,,,79.0,26.0,True,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_austin_peay_unlv,Feb 15,,Austin Peay,UNLV,-180.0,68.0,32.0,32.0,68.0,16.5,19.0,81.0,32.0,68.0,,,,,36.0,13.0,True,False,1,,,,,,,,,,,,
